run_datetime,S0,K,mu,sigma,N,monitoring_dates,style,l1,l2,l3,e1,e2,initial_option_value
2023-12-20 13:26:17.104135,38.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x174d96ec0>,0.001,0.001,3.1705944326040405
2023-12-20 13:27:39.773920,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x165c43d90>,0.001,0.001,2.2931243861781088
2023-12-20 13:28:41.316125,40.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x176101510>,0.001,0.001,2.253097504623325
2023-12-20 13:29:52.069852,42,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x168371d20>,0.001,0.001,1.6015543827792058
2023-12-20 13:30:56.674499,42.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1662183a0>,0.001,0.001,1.5724693962458072
2023-12-20 13:32:16.797136,44,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16567f9d0>,0.001,0.001,1.0989310903976328
2023-12-20 13:33:51.525922,44.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2c4a39630>,0.001,0.001,1.077767070118793
2023-12-20 13:34:52.821281,46,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1749ffe20>,0.001,0.001,0.74127879562292
2023-12-20 13:35:51.743836,46.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1662f5ab0>,0.001,0.001,0.7266130037929319
2023-12-20 13:36:58.713283,48,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1655d7be0>,0.001,0.001,0.4927748759590639
2023-12-20 13:38:28.131766,48.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2cad3c1f0>,0.001,0.001,0.48234883719270427
2023-12-20 13:39:26.854198,50,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1657914b0>,0.001,0.001,0.32292821969580404
2023-12-20 13:41:01.302015,50.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x175b46680>,0.001,0.001,0.31642069462089367
2023-12-20 13:54:41.352581,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1024bb790>,0.001,0.001,2.292945583281927
2023-12-20 13:55:37.603872,30,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16ef04400>,0.001,0.001,10.0
2023-12-20 13:56:57.616918,30.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28d8cbe20>,0.001,0.001,9.899999999999999
2023-12-20 13:58:25.760975,32,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28eb728f0>,0.001,0.001,8.0
2023-12-20 13:59:34.971322,32.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x167583e50>,0.001,0.001,7.899999999999999
2023-12-20 14:00:58.000315,34,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28ee57d30>,0.001,0.001,6.0
2023-12-20 14:02:10.096693,34.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28f409ae0>,0.001,0.001,5.900225325737784
2023-12-20 14:03:13.063002,36,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29ac52680>,0.001,0.001,4.450752828143473
2023-12-20 14:04:13.966153,36.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x299e5d4e0>,0.001,0.001,4.374021986077443
2023-12-20 14:05:12.550356,38,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29aa2ab60>,0.001,0.001,3.222819131141393
2023-12-20 14:06:09.434072,38.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16e56f880>,0.001,0.001,3.1698526981051347
2023-12-20 14:07:09.617126,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16e75c070>,0.001,0.001,2.2929715963199166
2023-12-20 14:08:15.695202,40.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29feb73a0>,0.001,0.001,2.253451186873753
2023-12-20 14:09:15.155762,42,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x166e85060>,0.001,0.001,1.6016638354000374
2023-12-20 14:10:41.099455,42.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16ef3b190>,0.001,0.001,1.572020246833674
2023-12-20 14:11:55.291978,44,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x166d8e620>,0.001,0.001,1.1054614825038471
2023-12-20 14:13:04.542242,44.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2c2a54160>,0.001,0.001,1.0776587289712232
2023-12-20 14:14:01.576378,46,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28e8a50f0>,0.001,0.001,0.7425984638588778
2023-12-20 14:15:24.954058,46.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29feb42b0>,0.001,0.001,0.726353416558048
2023-12-20 14:17:07.399833,48,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2cefe4f40>,0.001,0.001,0.4927412360834075
2023-12-20 14:18:50.144657,48.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2cea123e0>,0.001,0.001,0.4827391738118693
2023-12-20 14:20:41.549469,50,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16ef384c0>,0.001,0.001,0.32310049948643665
2023-12-20 14:22:24.506952,50.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16707e3e0>,0.001,0.001,0.31612272066733316
2023-12-20 14:39:16.015545,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x101183790>,0.001,0.001,2.2972057529919754
2023-12-20 14:40:13.105562,36,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16ca64400>,0.001,0.001,4.442618238344456
2023-12-20 14:41:22.144767,36.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16d6533a0>,0.001,0.001,4.373746552035795
2023-12-20 14:42:31.465309,37,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16ca7dcc0>,0.001,0.001,3.793303558859061
2023-12-20 14:43:37.994145,37.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16ca67670>,0.001,0.001,3.732957413301804
2023-12-20 14:54:17.700790,38,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16b4ec730>,0.001,0.001,3.2206676376922427
2023-12-20 15:06:03.034064,38.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16b42e920>,0.001,0.001,3.16992031250788
2023-12-20 15:13:28.681227,39,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29da22a10>,0.001,0.001,2.7249037517626937
2023-12-20 15:14:32.523439,39.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29f26c610>,0.001,0.001,2.678866263732192
2023-12-20 15:15:48.576925,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16c8e2bc0>,0.001,0.001,2.298082166355215
2023-12-20 15:17:11.861891,40.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16b24f010>,0.001,0.001,2.2540919689034413
2023-12-20 15:18:25.861427,41,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x144b6f0a0>,0.001,0.001,1.9191799857035212
2023-12-20 15:19:24.570817,41.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29da4c5e0>,0.001,0.001,1.8863990376330106
2023-12-20 15:20:14.168281,42,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16cadf910>,0.001,0.001,1.6018970930150012
2023-12-20 15:21:35.823805,42.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x16c597e80>,0.001,0.001,1.5720063647421898
2023-12-20 15:22:31.604196,43,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1659f4b80>,0.001,0.001,1.3299300540753327
2023-12-20 15:23:53.177763,43.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2c7e9df30>,0.001,0.001,1.3049132302546538
2023-12-20 15:58:35.275636,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x280ca7a00>,0.0005,0.001,2.2942435717174128
2023-12-20 16:02:57.301347,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x102a57c40>,0.0005,0.001,5.681195527589653
2023-12-20 16:04:09.407429,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x100f33c40>,0.0005,0.001,4.637283209188357
2023-12-20 16:08:33.877526,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x102467c40>,0.0005,0.001,0.19342397854128054
2023-12-20 16:17:29.799523,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x10504bc40>,0.0005,0.001,2.004338420455441
2023-12-20 16:23:54.666035,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x100fe3c40>,0.0005,0.001,5.65426158623349
2023-12-20 16:41:01.815659,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x1031b7c40>,0.0005,0.001,6.149837941267812
2023-12-20 16:45:51.147683,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x100f33c40>,0.0005,0.001,5.2926259817608186
2023-12-20 16:50:49.632582,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x102a3bc40>,0.0005,0.001,2.29595160317798
2023-12-20 16:59:41.252558,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x100697790>,0.001,0.001,2.293063751508972
2023-12-20 17:00:43.853304,36,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x287d884f0>,0.001,0.001,4.442771076978151
2023-12-20 17:01:49.579828,36.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x287d8a0b0>,0.001,0.001,4.373967801075214
2023-12-20 17:03:05.714596,37,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28b1fb7f0>,0.001,0.001,3.7953553749272557
2023-12-20 17:04:10.615833,37.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x17703a440>,0.001,0.001,3.733045272662451
2023-12-20 17:05:24.059024,38,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28c1fe170>,0.001,0.001,3.2243026661727945
2023-12-20 17:06:38.845791,38.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x287ba4310>,0.001,0.001,3.1706465444360727
2023-12-20 17:07:42.649175,39,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28fcd6770>,0.001,0.001,2.7250227705906545
2023-12-20 17:10:33.272881,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x10244b790>,0.001,0.001,2.2931104639351703
2023-12-20 17:11:34.551261,36,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29078c4f0>,0.001,0.001,4.4424258715767575
2023-12-20 17:12:48.791603,36.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2925c3e80>,0.001,0.001,4.374057914119917
2023-12-20 17:14:02.914400,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x176f2f430>,0.001,0.001,2.2930854822492988
2023-12-20 17:15:04.458725,40.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1775379d0>,0.001,0.001,2.253209799618649
2023-12-20 17:30:15.846637,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x102a73790>,0.001,0.001,2.2931316431360216
2023-12-20 17:31:13.783242,30,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2810e0460>,0.001,0.001,10.0
2023-12-20 17:32:35.251845,30.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x287f92e60>,0.001,0.001,9.899999999999999
2023-12-20 17:34:02.587984,32,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x288665930>,0.001,0.001,8.0
2023-12-20 17:35:24.600139,32.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x289a48970>,0.001,0.001,7.899999999999999
2023-12-20 17:36:38.081091,34,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2886460b0>,0.001,0.001,6.0
2023-12-20 17:37:43.793198,34.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29b4714e0>,0.001,0.001,5.9004643870213584
2023-12-20 17:38:58.444963,36,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29f9d2ad0>,0.001,0.001,4.442582294566275
2023-12-20 17:40:16.667316,36.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2c0d0b400>,0.001,0.001,4.37394058813733
2023-12-20 17:41:12.177697,38,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x289888e80>,0.001,0.001,3.2228387006411428
2023-12-20 17:42:16.651940,38.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28fb34f10>,0.001,0.001,3.169830453049517
2023-12-20 17:43:20.477703,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x102ae3160>,0.001,0.001,2.2930304444298475
2023-12-20 17:44:28.991752,40.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2c1caf550>,0.001,0.001,2.2555121799662916
2023-12-20 17:45:35.572022,42,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x289889cf0>,0.001,0.001,1.6013054043036445
2023-12-20 17:47:02.299032,42.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28117c5e0>,0.001,0.001,1.5721961187609996
2023-12-20 17:47:59.037933,44,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2810e2bc0>,0.001,0.001,1.0986625934128813
2023-12-20 17:49:17.834189,44.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x283278610>,0.001,0.001,1.0779187905081478
2023-12-20 17:50:33.357361,46,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2807dc9a0>,0.001,0.001,0.7418625794168258
2023-12-20 17:51:58.273417,46.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x289861990>,0.001,0.001,0.72670688735961
2023-12-20 17:53:22.278569,48,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2c80dafb0>,0.001,0.001,0.49379216063229353
2023-12-20 17:54:45.917436,48.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x28eaed840>,0.001,0.001,0.4835415621253829
2023-12-20 17:55:48.707561,50,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x29faf1420>,0.001,0.001,0.3232266159011906
2023-12-20 17:57:05.173609,50.1,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x2829bd180>,0.001,0.001,0.31622361483783584
2023-12-20 18:21:16.418548,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x101147790>,0.001,0.001,2.2913686573359318
2023-12-20 18:23:29.519208,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x10036f790>,0.001,0.001,2.293230302714114
2023-12-20 18:25:10.064036,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x103217790>,0.001,0.001,2.2930838515166143
2023-12-20 18:26:39.437221,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x104847790>,0.001,0.001,2.293044791017928
2023-12-20 18:31:39.913934,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x10459f790>,0.001,0.001,2.29312720119469
2023-12-20 18:33:58.508261,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x10102b790>,0.001,0.001,2.294071178168606
2023-12-20 18:35:43.127721,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1005fb790>,0.001,0.001,2.2930593256242493
2023-12-20 18:54:26.100115,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x1008a3790>,0.001,0.001,2.2931251747466193
2023-12-20 19:03:38.439007,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x100f3b790>,0.001,0.001,2.293191646962139
2023-12-20 19:06:21.600693,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x102403790>,0.001,0.001,2.292840177383378
2023-12-20 19:35:49.084370,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x102e6f790>,0.001,0.001,2.293715199696807
2023-12-20 19:39:30.807168,40,40,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,64,<keras.src.optimizers.adam.Adam object at 0x10239b790>,0.001,0.001,2.29291637812052
2023-12-20 19:43:39.875470,40,40,0.06,0.2,500,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,6,<keras.src.optimizers.adam.Adam object at 0x10066b790>,0.001,0.001,2.271083972680548
